Name,Character Id,Level,Power,Stars,Red Stars,Gear Tier,Basic,Special,Ultimate,Passive,ISO Class,ISO Matrix,Striker,Fortifier,Healer,Raider,Skirmisher,ISO Health,ISO Damage,ISO Armor,ISO Focus,ISO Resist
Deadpool,SpiderSlayer,75,170178,7,8,14,6,7,6,5,striker,blue,10,,,,,5,5,5,5,5
Deadpool,Lizard,80,189365,7,7,15,6,6,6,5,striker,blue,10,5,5,5,5,5,5,5,5,5
Deadpool,Nightcrawler,95,529188,7,9,18,7,7,6,5,raider,purple,9,,,13,,3,3,3,3,3
Deadpool,Sunspot,95,431866,7,8,18,7,7,7,5,striker,purple,10,5,5,5,5,,,,,
Deadpool,Forge,95,442018,7,8,18,7,7,7,5,striker,purple,11,,10,,,1,1,1,1,1
Deadpool,Gwenom,95,421107,7,8,18,6,6,7,5,striker,purple,10,,,,,,,,,
Deadpool,SymbioteSilverSurfer,95,451759,7,8,18,6,6,7,5,raider,purple,,,,11,,1,1,2,1,1
Deadpool,Apocalypse,104,1113910,7,10,19,8,8,8,6,striker,purple,13,,,,,3,3,3,3,3
Deadpool,RedGoblin,100,681492,7,9,19,7,6,7,5,raider,purple,,,,13,,3,3,3,3,3
Deadpool,StarBrand,85,225869,7,7,16,6,6,6,5,raider,purple,5,5,5,10,5,,,,,
Deadpool,CosmicGhostRider,85,240183,7,7,16,6,6,6,5,striker,purple,10,,,,,,,,,
Deadpool,BlackKnight,102,695140,7,5,19,7,7,7,5,striker,purple,13,8,,,,3,3,3,3,3
Deadpool,TheLeader,95,445915,7,8,18,6,6,7,5,striker,purple,10,5,5,5,5,,,,,
Deadpool,PeterBParker,101,799252,7,9,19,6,7,7,5,healer,purple,,,13,,,3,3,3,3,3
Deadpool,SpiderManPavitr,100,750576,7,10,19,6,6,7,5,striker,purple,13,,,,,3,3,3,3,3
Deadpool,IronPatriot,95,457408,7,9,18,6,6,7,5,striker,purple,10,5,5,5,5,,,,,
Deadpool,PeniParker,101,787248,7,9,19,7,6,7,5,striker,purple,13,,,,,3,3,3,3,3
Deadpool,PandaPool,90,292108,7,8,17,6,6,6,5,skirmisher,purple,,,,,10,,,,,
Deadpool,Daken,85,225602,7,7,16,6,6,6,5,raider,purple,,,,10,,,,,,
Deadpool,OldManLogan,103,684028,6,5,19,7,7,8,5,striker,purple,13,5,5,5,5,3,3,3,3,3
Deadpool,Northstar,100,702856,7,9,19,7,6,7,5,raider,purple,,,,13,,3,3,3,3,3
Deadpool,Guardian,100,768907,7,9,19,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Deadpool,Sasquatch,95,483072,7,9,18,6,7,7,5,skirmisher,purple,,,,,13,3,3,3,3,3
Deadpool,BlackPantherShuri,100,687975,7,8,19,7,6,7,5,raider,purple,,,,13,,3,3,3,3,3
Deadpool,HankPym,100,741102,7,9,19,6,6,7,5,striker,purple,13,,,,,3,3,3,3,3
Deadpool,Ares,85,232395,5,5,16,6,6,6,6,striker,purple,10,,,,,,,,,
Deadpool,SuperSkrull,104,1121635,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Deadpool,Gladiator,100,1078844,7,10,19,7,7,7,5,fortifier,purple,,13,,,,3,3,3,3,3
Deadpool,Gorr,100,925497,7,9,19,6,7,7,5,raider,purple,,,,12,,2,2,2,2,2
Deadpool,ThanosEndgame,100,956715,7,8,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Deadpool,Sentinel,100,969094,7,10,19,6,7,7,5,striker,purple,11,,,,,1,1,1,1,1
Deadpool,Nimrod,100,891177,7,9,19,6,6,7,5,raider,purple,,,,11,,1,1,1,1,1
Deadpool,Blade,101,960705,7,8,19,6,6,7,5,striker,purple,13,,,,,3,3,3,3,3
Deadpool,OmegaSentinel,100,830757,7,8,19,6,6,7,5,skirmisher,purple,,,,,11,1,1,1,1,1
Deadpool,Oath,100,765464,6,6,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Deadpool,ManThing,100,849938,7,9,19,6,6,7,5,fortifier,purple,,12,,,,2,2,2,2,2
Deadpool,ShadowKing,101,511664,4,3,19,6,6,7,5,striker,purple,11,5,5,5,5,1,1,1,1,1
Deadpool,AncientOne,90,344702,6,6,17,6,8,7,6,raider,purple,,,,10,,,,,,
Deadpool,CaptainBritain,100,426599,5,4,19,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Deadpool,EmmaFrostXMen,90,329667,6,6,17,6,6,7,6,striker,purple,10,,,,,,,,,
Deadpool,Kahhori,85,281217,6,6,16,6,6,7,5,striker,purple,11,,,,,1,1,1,1,1
Deadpool,MsMarvelClassic,85,244260,5,5,16,6,6,7,5,striker,purple,10,,,,,,,,,
Deadpool,Medusa,85,242381,5,5,16,6,6,7,5,raider,purple,,,,11,,1,1,1,1,1
Deadpool,JeanGrey,100,751195,6,6,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
Deadpool,Hercules,100,825487,6,6,19,6,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Deadpool,OmegaRedPhoenix,85,184383,3,2,16,6,6,6,4,striker,purple,11,,,,,1,1,1,1,1
Deadpool,PeggyCarter,75,161460,5,5,14,6,6,6,5,striker,blue,10,,,,,5,5,5,5,5
Deadpool,Mephisto,104,931293,5,5,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
Deadpool,FalconJoaquin,75,168611,5,5,14,6,6,7,5,striker,blue,10,,,,,5,5,5,5,5
Deadpool,Lilandra,75,101785,3,,14,7,6,6,5,raider,blue,,,,9,,4,4,4,4,4
Deadpool,Patriot,80,145948,3,3,15,6,6,6,4,raider,blue,,,,10,,5,5,5,5,5
alex0472,ShieldSupport_Heal,60,59086,7,10,11,5,4,,3,healer,,,,1,,,2,1,1,3,2
alex0472,SpiderMan,80,177452,7,8,15,7,6,6,5,raider,blue,,,,8,,3,3,3,3,3
alex0472,LukeCage,85,223700,7,7,16,7,7,7,5,fortifier,purple,,10,8,,,,,,,
alex0472,Loki,100,557281,7,8,19,7,7,6,5,skirmisher,purple,,,,,10,,,,,
alex0472,Punisher,60,63048,7,8,11,5,5,5,3,striker,,3,,,3,,3,3,3,4,3
alex0472,Elektra,61,77762,7,8,11,6,6,6,4,skirmisher,,,,,,3,3,3,3,3,3
alex0472,Crossbones,60,79591,7,8,11,6,6,6,4,fortifier,,,4,,4,,5,5,5,4,5
alex0472,ShieldSupport_Stealth,48,33042,7,7,9,5,4,,2,healer,,,,3,3,,3,3,3,3,3
alex0472,Deadpool,100,506545,7,8,18,6,6,6,5,raider,purple,,,,10,,,,,,
alex0472,Thor,75,140899,7,8,14,6,6,6,5,striker,blue,7,,,,,2,2,2,2,2
alex0472,Nebula,80,197169,7,8,15,7,6,7,5,skirmisher,blue,,,,,10,5,5,5,5,5
alex0472,Yellowjacket,80,184625,7,8,15,6,6,6,5,skirmisher,blue,8,,,3,10,5,5,5,5,5
alex0472,Wolverine,100,623101,7,8,19,6,7,6,5,striker,purple,13,,,8,2,3,3,3,3,3
alex0472,Hawkeye,54,51288,7,7,10,5,5,5,4,skirmisher,,,,,3,3,3,3,3,3,3
alex0472,ShieldTank_Stun,47,27656,7,7,8,5,4,,2,fortifier,,,2,,,,3,3,3,2,3
alex0472,Electro,60,80073,7,7,11,6,6,6,4,raider,,,2,,5,4,5,5,5,5,5
alex0472,Scream,56,65227,7,9,10,6,5,5,4,striker,,2,,,2,,3,3,3,3,2
alex0472,CaptainAmerica,100,591655,7,9,18,7,6,7,5,fortifier,purple,,10,2,,4,,,,,
alex0472,MercDmg_General,48,31815,7,7,9,5,4,,2,skirmisher,,,,,,2,3,2,2,2,2
alex0472,UltGreenGoblin,75,159064,7,9,14,6,6,6,4,raider,blue,,,2,10,2,5,5,5,5,5
alex0472,Domino,60,82649,7,9,11,6,6,6,4,raider,,,,,3,,3,3,4,3,4
alex0472,HandDmg_Bonus,75,107576,7,7,14,6,6,,4,striker,,4,,,,,5,4,5,5,5
alex0472,Bullseye,48,34757,7,7,9,5,4,4,2,striker,,2,,,,,3,3,2,2,2
alex0472,SamWilson,102,895132,7,8,18,7,7,7,5,skirmisher,purple,8,,,,10,,,,,
alex0472,Hulk,100,503052,7,8,18,6,7,6,5,striker,purple,10,9,,,,,,,,
alex0472,HydraSupport_Heal,60,63680,7,7,11,6,6,,4,healer,,,,3,,,5,4,4,5,3
alex0472,ShangChi,85,252798,7,8,16,7,7,7,5,raider,purple,,,,10,,,,,,
alex0472,Killmonger,70,122045,7,9,13,7,6,6,5,raider,,,,,5,,5,5,5,5,5
alex0472,CaptainMarvel,36,22363,7,7,7,4,3,3,2,striker,,5,,,,,5,5,5,5,5
alex0472,Beast,102,967528,7,9,19,6,7,6,5,healer,purple,,,13,,,3,3,3,3,3
alex0472,JessicaJones,65,90292,7,9,12,5,5,5,3,skirmisher,,,,,,5,5,5,5,5,5
alex0472,AntMan,90,272141,7,8,17,6,6,6,4,skirmisher,blue,2,,,,10,5,5,5,5,5
alex0472,KreeControl_Assist,54,46542,7,7,10,5,5,,4,skirmisher,,,,,,2,2,4,2,3,3
alex0472,Cable,100,684769,7,9,18,6,6,6,5,striker,blue,10,,,,,5,5,5,5,5
alex0472,ShieldDmg_Defense,25,4679,7,7,5,2,1,,1,striker,,1,,,1,,2,2,1,2,1
alex0472,MsMarvel,65,86384,7,7,12,6,6,6,4,skirmisher,,,,,,5,5,5,5,5,5
alex0472,Daredevil,49,41470,7,8,9,5,5,4,3,raider,,,,,1,,1,2,2,2,2
alex0472,WinterSoldier,85,216998,7,7,16,6,6,6,5,striker,purple,10,,,,,,,,,
alex0472,BlackWidow,80,199616,7,8,15,6,6,6,5,striker,blue,10,,,,4,5,5,5,5,5
alex0472,IronMan,80,169343,7,7,15,6,6,6,5,raider,blue,,,,8,,3,3,3,3,3
alex0472,AmericaChavez,65,95103,7,8,12,6,6,6,4,striker,,5,,,,,5,5,5,5,5
alex0472,Vision,100,686335,7,7,18,6,6,7,5,skirmisher,blue,,,,8,10,5,5,5,5,5
alex0472,Mystique,48,48922,7,9,9,5,5,4,3,skirmisher,,,,,,5,5,5,5,5,5
alex0472,Korath,50,39498,7,7,9,5,5,5,3,striker,,1,,,,,1,2,1,1,1
alex0472,Stryfe,49,42619,7,7,9,5,5,4,3,fortifier,,,5,,,,5,5,5,5,5
alex0472,PhylaVell,80,218621,7,8,15,7,7,7,5,striker,blue,10,,,,,5,5,5,5,5
alex0472,RedSkull,60,70784,7,7,11,6,6,6,4,striker,,3,,,,,4,3,4,4,3
alex0472,UltSpiderMan,80,161212,7,7,15,6,6,6,4,striker,blue,8,,,,,3,3,3,3,3
alex0472,Coulson,100,521292,7,8,18,6,6,7,5,striker,purple,10,,,,,,,,,
alex0472,Shocker,54,61570,7,8,10,5,5,5,4,striker,,3,,,,,4,5,3,3,3
alex0472,RavagerDmg_AoE,65,73821,7,7,12,6,6,,4,striker,,3,,,,,4,4,3,3,4
alex0472,WhiteTiger,48,37675,7,8,9,5,4,4,2,striker,,2,,,,,2,2,2,2,2
alex0472,Thing,100,469337,7,7,18,6,7,6,5,striker,purple,10,,,,,,,,,
alex0472,HandControl_HealBlock,50,36663,7,7,9,5,5,,3,striker,,2,,,,,2,2,2,2,2
alex0472,Swarm,80,186570,7,7,15,7,6,6,4,striker,blue,10,,,,,5,5,5,5,5
alex0472,Ironheart,100,770373,7,9,18,7,6,6,5,raider,purple,,1,,10,,1,1,1,,1
alex0472,Wasp,100,746134,7,9,18,7,6,6,5,raider,purple,,,,11,,1,1,1,1,1
alex0472,ScarletWitch,100,763723,7,8,18,7,7,7,5,healer,purple,,,10,1,,,,,,
alex0472,HydraDmg_Buff,25,4506,7,7,5,2,1,,1,raider,,,,,1,,1,2,1,1,1
alex0472,Gamora,85,259869,7,8,16,7,7,7,5,striker,purple,10,,,9,,,,,,
alex0472,Ronan,45,29896,7,9,8,2,4,4,2,healer,,,,1,,,1,1,1,1,1
alex0472,CorvusGlaive,50,45722,7,7,9,5,5,5,3,striker,,5,,,,,5,5,5,5,5
alex0472,SilverSamurai,48,46089,7,8,9,5,5,4,3,skirmisher,,,,,,5,5,5,5,5,5
alex0472,MrFantastic,100,604456,7,10,18,6,6,7,5,skirmisher,purple,,,,,10,,,,,
alex0472,Toad,54,54283,7,8,10,5,5,5,4,skirmisher,,,,,,1,1,1,1,2,1
alex0472,YoYo,54,57181,7,7,10,5,5,5,4,skirmisher,,,,,,5,5,5,5,5,5
alex0472,HandTank_Stealth,50,35867,7,7,9,5,5,,3,fortifier,,,1,,,,4,3,1,2,4
alex0472,LadyDeathstrike,100,1103929,7,10,19,7,7,7,5,striker,purple,13,,,,,3,3,3,3,3
alex0472,Mysterio,100,583137,7,8,19,7,6,6,5,skirmisher,purple,,,,,13,3,3,3,3,3
alex0472,MercTank_Debuff,60,51002,7,7,11,5,5,,3,fortifier,,,2,,,,3,3,3,2,4
alex0472,IronFist,80,185613,7,8,15,7,7,6,5,healer,blue,,,10,,,5,5,5,5,5
alex0472,Stature,65,79693,7,7,12,6,6,6,4,fortifier,,,4,,,4,4,5,4,4,5
alex0472,Rhino,60,99886,7,10,11,6,6,6,4,fortifier,,,5,,,,5,5,5,5,5
alex0472,Hela,100,558448,7,8,18,7,6,7,5,raider,purple,,,,10,,,,,,
alex0472,BaronMordo,46,23984,7,8,8,2,4,1,2,skirmisher,,,,,1,5,5,5,5,5,5
alex0472,WarMachine,102,807589,7,8,18,6,6,6,5,raider,purple,,,,10,,,,,,
alex0472,Sif,75,148437,7,9,14,6,6,6,5,fortifier,blue,,7,,,,2,2,2,2,2
alex0472,Drax,57,57407,7,8,10,6,5,5,4,fortifier,,,3,,,,3,3,3,3,3
alex0472,Rescue,100,516936,7,8,18,7,6,6,5,healer,purple,,1,10,,,,,,,
alex0472,Quake,54,51178,7,7,10,5,5,5,4,raider,,,,,3,,5,3,4,3,5
alex0472,HumanTorch,30,16095,7,9,6,3,3,3,1,striker,,2,,,,,3,4,2,3,2
alex0472,Yondu,60,68057,7,7,11,6,6,6,4,skirmisher,,,,,,3,5,3,4,5,3
alex0472,Yelena,55,53210,7,7,10,6,5,5,4,raider,,3,,,3,,3,3,3,4,3
alex0472,RavagerSupport_Heal,65,77922,7,7,12,6,6,,4,healer,,,,5,,,5,5,5,5,5
alex0472,KreeTank_Counter,48,32531,7,7,9,2,5,,3,fortifier,,,4,,,4,5,4,4,4,5
alex0472,AntiVenom,60,80533,7,9,11,6,6,6,4,healer,,1,,1,,,4,2,1,5,3
alex0472,X23,55,55879,7,7,10,6,5,5,4,striker,,1,,,,1,1,2,2,2,2
alex0472,Ikaris,100,564196,7,8,18,7,7,7,5,striker,purple,10,,,,9,,,,,
alex0472,Heimdall,75,142660,7,8,14,6,6,6,5,raider,blue,8,,,8,,3,3,3,3,3
alex0472,EmmaFrost,95,356028,7,7,18,6,7,7,5,healer,purple,5,5,10,5,5,,,,,
alex0472,ElsaBloodstone,25,6720,7,8,5,1,1,1,1,raider,,,,,5,,5,5,5,5,5
alex0472,Mantis,25,8683,7,8,5,3,2,2,1,healer,,,,2,,,3,2,2,3,2
alex0472,Blob,25,4836,7,7,5,1,1,1,1,striker,,1,,,,,1,2,1,1,1
alex0472,Shatterstar,70,114354,7,9,13,6,6,6,4,raider,,,,,4,,4,4,4,4,4
alex0472,KittyPryde,80,163273,7,7,15,6,6,6,4,skirmisher,blue,,,,,9,4,4,4,4,4
alex0472,Polaris,100,706011,7,8,18,7,6,6,5,raider,blue,,,,10,,5,5,5,5,5
alex0472,SharonCarter,85,219607,7,7,16,7,7,7,5,striker,blue,8,,,,,3,3,3,3,3
alex0472,Sabretooth,48,44505,7,8,9,5,5,4,3,raider,,,,,5,,5,5,5,5,5
alex0472,MercSupport_Buffs,60,57885,7,7,11,6,5,,4,healer,,,,4,,4,5,4,4,5,4
alex0472,Namor,100,674184,7,9,19,7,6,7,5,raider,purple,13,,,13,,3,3,3,3,3
alex0472,Carnage,100,646772,7,9,19,6,6,7,5,skirmisher,purple,,,2,,13,3,3,3,3,3
alex0472,Sybil,100,704881,7,9,19,7,7,7,5,striker,purple,12,,,,,2,2,2,2,2
alex0472,Zemo,70,90487,7,7,13,6,6,6,4,raider,,,,,3,,4,3,3,4,3
alex0472,Storm,105,1184001,7,9,19,7,6,6,5,raider,purple,,,,13,,3,3,3,3,3
alex0472,Taskmaster,60,93961,7,8,11,6,6,6,4,skirmisher,,,,,,5,5,5,5,5,5
alex0472,SquirrelGirl,80,205273,7,8,15,6,7,7,5,healer,blue,,,10,,,5,5,5,5,5
alex0472,SheHulk,95,397110,7,8,18,6,7,7,5,skirmisher,purple,,,,,10,,,,,
alex0472,MistyKnight,80,182680,7,7,15,7,7,6,5,skirmisher,blue,,,,,10,5,5,5,5,5
alex0472,BlackPanther,75,170299,7,8,14,6,6,7,5,striker,blue,10,,,7,1,5,5,5,5,5
alex0472,NightNurse,30,7595,7,8,6,2,1,1,1,healer,,,,1,,,3,2,1,5,3
alex0472,ScarletSpider,75,151353,7,8,14,6,6,6,5,raider,blue,,,,8,,3,3,3,3,3
alex0472,Ghost,80,158497,7,7,15,6,6,7,5,striker,blue,7,,,,,2,2,2,2,2
alex0472,SpiderPunk,80,184673,7,8,15,7,6,6,5,raider,blue,,,,8,,3,3,3,3,3
alex0472,Sersi,100,572205,7,8,18,7,7,7,5,skirmisher,purple,,,,,10,,,,,
alex0472,Venom,100,636763,7,9,19,7,6,6,5,striker,purple,13,,,,,3,3,3,3,3
alex0472,Falcon,105,1085692,7,8,19,6,6,7,5,raider,purple,,,,13,,3,3,3,3,3
alex0472,Psylocke,90,269298,7,7,17,6,7,7,5,striker,purple,10,,,,9,,,,,
alex0472,RedGuardian,55,64351,7,9,10,6,5,5,4,healer,,,,5,,,5,5,5,5,5
alex0472,Longshot,70,95995,7,7,13,6,6,6,4,raider,,,,,4,,4,4,4,4,4
alex0472,Okoye,75,170414,7,8,14,7,6,7,5,skirmisher,blue,,,,,10,5,5,5,5,5
alex0472,Iceman,75,132454,7,8,14,6,6,6,4,skirmisher,blue,,,,,7,2,2,2,2,2
alex0472,MrSinister,48,45648,7,8,9,5,5,4,3,healer,,,,5,,,5,5,5,5,5
alex0472,SilverSurfer,100,827477,7,8,19,7,6,6,5,striker,purple,12,,,,,2,2,2,2,2
alex0472,Colossus,25,5159,7,7,5,1,1,1,1,fortifier,,,2,,,,5,4,2,2,4
alex0472,ProximaMidnight,65,87078,7,7,12,6,6,6,4,skirmisher,,,,,,5,5,5,5,5,5
alex0472,MBaku,70,101990,7,8,13,6,6,6,4,fortifier,,,3,,,,4,4,4,4,3
alex0472,KreeDmg_Speed,54,46274,7,7,10,5,5,,4,striker,,2,,,2,,3,3,4,2,3
alex0472,Pyro,25,5526,7,9,5,1,1,1,1,striker,,1,,,,,1,2,1,1,1
alex0472,Ultron,80,165735,7,5,15,6,7,7,5,striker,blue,10,5,,,,5,5,5,5,5
alex0472,Vulture,103,803486,7,10,19,7,6,6,5,raider,purple,,,,13,,3,3,3,3,3
alex0472,Cloak,90,284588,7,7,17,7,7,7,5,skirmisher,purple,9,,,,10,,,,,
alex0472,AimDmg_Offense,36,16237,7,7,7,4,3,,2,striker,,1,,,,,1,1,1,1,1
alex0472,DoctorStrange,100,808315,7,8,19,6,6,8,6,healer,purple,,1,12,,,2,2,2,2,2
alex0472,Dagger,85,259904,7,8,16,7,7,7,5,striker,purple,10,,,,,,,,,
alex0472,ColleenWing,80,207582,7,8,15,7,7,7,5,striker,blue,10,,,4,,5,5,5,5,5
alex0472,KateBishop,70,106178,7,8,13,6,6,6,4,striker,,5,,,,,5,5,5,5,5
alex0472,MultipleMan,70,96455,7,7,13,6,6,6,4,healer,,,,4,,,4,5,4,4,4
alex0472,Crystal,54,55160,7,7,10,5,5,5,4,raider,,,,,4,,5,5,5,4,5
alex0472,ScientistSupreme,100,881583,7,8,19,6,7,6,5,healer,purple,,,13,,,3,3,3,3,3
alex0472,GhostSpider,103,843729,7,10,19,7,6,6,5,raider,purple,,,,13,,3,3,3,3,3
alex0472,Deathpool,100,649373,7,9,18,7,7,7,5,striker,purple,10,,,,,,,,,
alex0472,MoonKnight,100,802594,7,9,19,6,6,7,5,raider,purple,,,,11,,1,1,1,1,1
alex0472,DoctorVoodoo,25,10159,7,8,5,3,2,2,1,skirmisher,,,,,,5,5,5,5,5,5
alex0472,HydraDmg_AoE,25,3612,7,7,5,1,1,,1,striker,,1,,,,,1,1,1,1,1
alex0472,HandSupport_Heal,25,3870,7,7,5,1,1,,1,healer,,,,2,,,4,3,4,5,2
alex0472,Thanos,85,212510,7,7,16,6,6,6,5,raider,purple,,,,10,,,,,,
alex0472,Magik,25,7821,7,7,5,3,2,2,1,striker,,1,,,,,1,1,1,1,1
alex0472,Kingpin,50,48872,7,8,9,5,5,5,3,fortifier,,,5,,,,5,5,5,5,5
alex0472,Cyclops,100,649835,7,9,19,6,7,7,5,raider,purple,,,,13,,3,3,3,3,3
alex0472,MariaHill,80,196208,7,8,15,7,7,7,5,healer,blue,,,8,,,3,3,3,3,3
alex0472,ShieldDmg_AoE,25,4112,7,7,5,1,1,,1,raider,,,,,2,,2,3,2,2,2
alex0472,Graviton,36,17853,7,7,7,4,3,3,2,striker,,1,,,,,1,1,1,1,1
alex0472,GhostRider,25,6487,7,7,5,1,1,1,1,striker,,5,,,,,5,5,5,5,5
alex0472,Moondragon,100,830741,7,8,19,7,6,8,6,healer,purple,4,,11,,,1,1,1,1,1
alex0472,Groot,100,697707,7,9,18,6,6,6,5,healer,blue,,,10,,,5,5,5,5,5
alex0472,SymbioteSpiderMan,48,38550,7,7,9,5,5,4,3,raider,,,,,2,,2,3,4,4,3
alex0472,KreeSupport_HoT,54,48491,7,7,10,5,5,,4,healer,,,,4,,,5,4,4,5,4
alex0472,KreeDmg_Offense,54,46724,7,7,10,5,5,,4,striker,,3,,,,,4,3,3,3,4
alex0472,Karnak,40,10574,7,9,7,1,1,1,2,skirmisher,,,,,,1,3,2,1,2,3
alex0472,Negasonic,48,46337,7,8,9,5,5,4,3,raider,,,,,2,,3,3,2,3,3
alex0472,Bishop,75,144540,7,8,14,6,6,7,5,striker,blue,7,,,,,3,3,3,3,2
alex0472,StrangeSupreme,90,317425,7,8,17,7,7,7,5,raider,purple,,,,10,,,,,,
alex0472,HydraTank_Taunt,25,3584,7,7,5,1,1,,1,fortifier,,,1,,,,1,1,1,1,1
alex0472,Juggernaut,25,4584,7,7,5,1,1,1,1,fortifier,,,1,,,,2,2,1,1,1
alex0472,InvisibleWoman,100,779482,7,8,18,6,6,7,5,healer,blue,,,10,,,5,5,5,5,5
alex0472,TChalla,65,82558,7,7,12,6,6,6,4,skirmisher,,,,,,3,5,5,3,4,3
alex0472,Minerva,65,81237,7,7,12,6,6,6,4,healer,,,,4,,,4,5,5,5,4
alex0472,NickFury,95,356297,7,8,18,6,6,7,5,healer,blue,,,9,9,,4,4,4,4,4
alex0472,Shuri,80,213610,7,8,15,7,7,7,5,healer,blue,,,10,,,5,5,5,5,5
alex0472,RavagerTank_Taunt,65,83870,7,8,12,6,6,,4,fortifier,,,5,,,,5,5,5,5,5
alex0472,CullObsidian,25,7263,7,9,5,1,1,1,1,striker,,5,,,,,5,5,5,5,5
alex0472,MadelynePryor,30,16496,7,8,6,3,3,3,1,striker,,5,,,,,5,5,5,5,5
alex0472,Morbius,25,9189,7,8,5,3,2,1,1,striker,,5,,,,,5,5,5,5,5
alex0472,Magneto,90,271618,7,7,17,7,7,6,5,raider,purple,,,,10,,,,,,
alex0472,HydraDmg_Single,25,3594,7,7,5,1,1,,1,striker,,1,,,,,1,1,1,1,1
alex0472,HandDmg_Unbuff,65,75226,7,7,12,6,6,,4,raider,,,,,4,,5,4,4,4,4
alex0472,Wong,90,313099,7,8,17,7,7,7,5,striker,purple,10,,,,,,,,,
alex0472,AimControl_Infect,57,50273,7,7,10,6,5,,4,skirmisher,,,,,,3,3,3,4,3,3
alex0472,NicoMinoru,25,7111,7,7,5,1,2,1,1,skirmisher,,,,,,5,5,5,5,5,5
alex0472,Nobu,50,43634,7,7,9,5,5,5,3,healer,,,,5,,,5,5,5,5,5
alex0472,SpiderWoman,25,7021,7,8,5,1,1,1,1,striker,,5,,,,,5,5,5,5,5
alex0472,Fantomex,90,265006,7,7,17,6,7,7,5,raider,purple,,,,10,,,,,,
alex0472,DoctorOctopus,100,606744,7,8,19,6,7,6,5,healer,purple,,,12,,,2,2,2,2,2
alex0472,RocketRaccoon,101,756725,7,8,18,7,6,7,5,raider,blue,,,,10,,5,5,5,5,5
alex0472,AimDmg_Speed,59,56842,7,7,10,6,6,,4,skirmisher,,,,,,3,5,5,4,3,4
alex0472,Gambit,100,721309,7,9,19,7,7,7,5,raider,purple,,,,13,,3,3,3,3,3
alex0472,MercDmg_Single,25,3591,7,7,5,1,1,,1,striker,,1,,,,,1,1,1,1,1
alex0472,Sunfire,100,591512,7,8,19,6,7,6,5,striker,purple,13,,,,,3,3,3,3,3
alex0472,AimSupport_Heal,65,74476,7,7,12,6,6,,4,healer,,,,4,,,5,4,4,5,4
alex0472,AimTank_Taunt,59,58095,7,7,10,6,6,,4,fortifier,,,4,4,,,5,4,4,4,5
alex0472,JaneThor,75,141609,7,7,14,6,6,7,5,striker,blue,7,,,,,2,2,2,2,2
alex0472,AgathaHarkness,100,927446,7,9,19,7,7,7,5,skirmisher,purple,,,,,12,2,2,2,2,2
alex0472,Valkyrie,75,139853,7,8,14,6,6,6,5,raider,blue,,,,7,,2,2,2,2,2
alex0472,MorganLeFay,100,625481,7,8,18,7,8,7,6,striker,purple,10,,,9,,,,,,
alex0472,BlackBolt,100,533962,7,8,18,6,6,6,5,striker,purple,10,,,,,,,,,
alex0472,StarLord,80,179891,7,9,15,6,6,6,5,skirmisher,blue,,,,,9,4,4,4,4,4
alex0472,Jubilee,100,526783,7,7,18,7,7,7,5,striker,purple,10,,,,,,,,,
alex0472,VivVision,80,163620,7,7,15,6,6,6,5,striker,blue,8,,,,,3,3,3,3,3
alex0472,Dazzler,90,255155,7,7,17,6,7,6,5,raider,purple,,,,10,,,,,,
alex0472,AdamWarlock,100,663721,7,9,18,7,7,7,5,striker,purple,12,,,,,2,2,2,2,2
alex0472,Hulkbuster,80,201249,7,9,15,6,6,7,5,striker,blue,8,,,,,3,3,3,3,3
alex0472,AmadeusCho,95,421200,7,8,18,6,7,7,5,skirmisher,purple,,,,,10,,,,,
alex0472,SpiderWeaver,100,591972,7,8,18,7,7,7,5,striker,purple,10,,,,,,,,,
alex0472,Echo,70,98393,7,7,13,6,6,6,4,striker,,5,,,,,5,5,5,5,5
alex0472,Abomination,95,431235,7,8,18,6,7,7,5,raider,purple,,,,10,,,,,,
alex0472,Rogue,100,691718,7,8,19,8,7,7,6,striker,purple,12,,,,,2,2,2,2,2
alex0472,SpiderMan2099,25,10939,7,9,5,3,2,2,1,raider,,,,,5,,5,5,5,5,5
alex0472,RedHulk,100,547912,7,5,19,6,8,7,6,raider,purple,,,,12,,2,2,2,2,2
alex0472,SpiderManNoir,103,773351,7,9,19,6,6,7,5,raider,purple,,,,13,,3,3,3,3,3
alex0472,ZombieIronMan,100,480275,7,5,18,7,7,6,5,striker,purple,10,,,2,,,,,,
alex0472,OmegaRed,100,718343,7,9,19,7,7,7,5,striker,purple,12,,,,,2,2,2,2,2
alex0472,Doom,80,154312,7,4,15,7,7,7,5,striker,blue,8,,,,,3,3,3,3,3
alex0472,EbonyMaw,65,92167,7,7,12,7,6,6,4,healer,,,,5,,,5,5,5,5,5
alex0472,BlackPantherBC,70,135062,7,9,13,6,7,7,5,striker,,5,,,,,5,5,5,5,5
alex0472,Nakia,80,201188,7,8,15,7,6,6,5,striker,blue,10,,,,,5,5,5,5,5
